Id,Title,Tags,Acceptance,Difficulty,Frequency,Link
1,Two Sum,"Array, Hash Table",45.7%,Easy,0.610324,https://leetcode.com/problems/two-sum
2,Add Two Numbers,"Linked List, Math",34.1%,Medium,0.266121,https://leetcode.com/problems/add-two-numbers
7,Reverse Integer,Math,25.8%,Easy,0.747662,https://leetcode.com/problems/reverse-integer
10,Regular Expression Matching,"String, Dynamic Programming, Backtracking",26.9%,Hard,2.79795,https://leetcode.com/problems/regular-expression-matching
11,Container With Most Water,"Array, Two Pointers",51.1%,Medium,1.88297,https://leetcode.com/problems/container-with-most-water
17,Letter Combinations of a Phone Number,"String, Backtracking",47.1%,Medium,5.64362,https://leetcode.com/problems/letter-combinations-of-a-phone-number
20,Valid Parentheses,"String, Stack",39.1%,Easy,1.06857,https://leetcode.com/problems/valid-parentheses
21,Merge Two Sorted Lists,Linked List,53.9%,Easy,0.0543828,https://leetcode.com/problems/merge-two-sorted-lists
22,Generate Parentheses,"String, Backtracking",63.1%,Medium,1.3498,https://leetcode.com/problems/generate-parentheses
23,Merge k Sorted Lists,"Linked List, Divide and Conquer, Heap",40.6%,Hard,1.68423,https://leetcode.com/problems/merge-k-sorted-lists
24,Swap Nodes in Pairs,Linked List,50.8%,Medium,0.368439,https://leetcode.com/problems/swap-nodes-in-pairs
42,Trapping Rain Water,"Array, Two Pointers, Stack",49.2%,Hard,27.7987,https://leetcode.com/problems/trapping-rain-water
48,Rotate Image,Array,57.3%,Medium,0.746299,https://leetcode.com/problems/rotate-image
68,Text Justification,String,28.0%,Hard,12.9874,https://leetcode.com/problems/text-justification
69,Sqrt(x),"Math, Binary Search",34.1%,Easy,1.17435,https://leetcode.com/problems/sqrtx
76,Minimum Window Substring,"Hash Table, Two Pointers, String, Sliding Window",34.9%,Hard,6.06324,https://leetcode.com/problems/minimum-window-substring
78,Subsets,"Array, Backtracking, Bit Manipulation",62.5%,Medium,1.5382,https://leetcode.com/problems/subsets
79,Word Search,"Array, Backtracking",35.8%,Medium,2.7321,https://leetcode.com/problems/word-search
88,Merge Sorted Array,"Array, Two Pointers",39.6%,Easy,0.67162,https://leetcode.com/problems/merge-sorted-array
91,Decode Ways,"String, Dynamic Programming",24.9%,Medium,6.99384,https://leetcode.com/problems/decode-ways
109,Convert Sorted List to Binary Search Tree,"Linked List, Depth-first Search",48.1%,Medium,3.37537,https://leetcode.com/problems/convert-sorted-list-to-binary-search-tree
121,Best Time to Buy and Sell Stock,"Array, Dynamic Programming",50.6%,Easy,1.06596,https://leetcode.com/problems/best-time-to-buy-and-sell-stock
126,Word Ladder II,"Array, String, Backtracking, Breadth-first Search",22.4%,Hard,9.85966,https://leetcode.com/problems/word-ladder-ii
127,Word Ladder,Breadth-first Search,29.9%,Medium,15.2034,https://leetcode.com/problems/word-ladder
146,LRU Cache,Design,33.5%,Medium,6.7703,https://leetcode.com/problems/lru-cache
155,Min Stack,"Stack, Design",44.8%,Easy,3.98239,https://leetcode.com/problems/min-stack
158,Read N Characters Given Read4 II - Call multiple times,String,34.2%,Hard,60.0679,https://leetcode.com/problems/read-n-characters-given-read4-ii-call-multiple-times
162,Find Peak Element,"Array, Binary Search",43.4%,Medium,0.648578,https://leetcode.com/problems/find-peak-element
