Id,Title,Tags,Acceptance,Difficulty,Frequency,Link
1,Two Sum,"Array, Hash Table",45.7%,Easy,100,https://leetcode.com/problems/two-sum
649,Dota2 Senate,Greedy,39.1%,Medium,0,https://leetcode.com/problems/dota2-senate
