Id,Title,Tags,Acceptance,Difficulty,Frequency,Link
37,Sudoku Solver,"Hash Table, Backtracking",44.0%,Hard,17.4356,https://leetcode.com/problems/sudoku-solver
210,Course Schedule II,"Depth-first Search, Breadth-first Search, Graph, Topological Sort",41.0%,Medium,6.5199,https://leetcode.com/problems/course-schedule-ii
695,Max Area of Island,"Array, Depth-first Search",63.0%,Medium,100.0,https://leetcode.com/problems/max-area-of-island
759,Employee Free Time,"Heap, Greedy",66.5%,Hard,60.3812,https://leetcode.com/problems/employee-free-time
1229,Meeting Scheduler,Line Sweep,53.1%,Medium,22.379,https://leetcode.com/problems/meeting-scheduler
1359,Count All Valid Pickup and Delivery Options,"Math, Dynamic Programming",58.1%,Hard,61.9978,https://leetcode.com/problems/count-all-valid-pickup-and-delivery-options
