Id,Title,Tags,Acceptance,Difficulty,Frequency,Link
557,Reverse Words in a String III,String,70.2%,Easy,3.56217,https://leetcode.com/problems/reverse-words-in-a-string-iii
560,Subarray Sum Equals K,"Array, Hash Table",43.8%,Medium,0.994083,https://leetcode.com/problems/subarray-sum-equals-k
632,Smallest Range Covering Elements from K Lists,"Hash Table, Two Pointers, String",52.7%,Hard,21.2257,https://leetcode.com/problems/smallest-range-covering-elements-from-k-lists
642,Design Search Autocomplete System,"Design, Trie",45.0%,Hard,9.62218,https://leetcode.com/problems/design-search-autocomplete-system
653,Two Sum IV - Input is a BST,Tree,55.6%,Easy,3.64741,https://leetcode.com/problems/two-sum-iv-input-is-a-bst
658,Find K Closest Elements,Binary Search,41.0%,Medium,10.4393,https://leetcode.com/problems/find-k-closest-elements
679,24 Game,Depth-first Search,46.5%,Hard,17.3206,https://leetcode.com/problems/24-game
716,Max Stack,Design,42.7%,Easy,11.1399,https://leetcode.com/problems/max-stack
733,Flood Fill,Depth-first Search,55.4%,Easy,11.6088,https://leetcode.com/problems/flood-fill
772,Basic Calculator III,"String, Stack",41.5%,Hard,73.7852,https://leetcode.com/problems/basic-calculator-iii
839,Similar String Groups,"Depth-first Search, Union Find, Graph",38.7%,Hard,17.6911,https://leetcode.com/problems/similar-string-groups
986,Interval List Intersections,Two Pointers,67.5%,Medium,12.2019,https://leetcode.com/problems/interval-list-intersections
1031,Maximum Sum of Two Non-Overlapping Subarrays,Array,58.0%,Medium,9.87652,https://leetcode.com/problems/maximum-sum-of-two-non-overlapping-subarrays
1146,Snapshot Array,Array,37.0%,Medium,8.29265,https://leetcode.com/problems/snapshot-array
