Id,Title,Tags,Acceptance,Difficulty,Frequency,Link
1,Two Sum,"Array, Hash Table",45.7%,Easy,33.6267,https://leetcode.com/problems/two-sum
2,Add Two Numbers,"Linked List, Math",34.1%,Medium,4.80848,https://leetcode.com/problems/add-two-numbers
5,Longest Palindromic Substring,"String, Dynamic Programming",29.6%,Medium,3.36969,https://leetcode.com/problems/longest-palindromic-substring
6,ZigZag Conversion,String,36.6%,Medium,100.0,https://leetcode.com/problems/zigzag-conversion
12,Integer to Roman,"Math, String",55.3%,Medium,5.1565,https://leetcode.com/problems/integer-to-roman
15,3Sum,"Array, Two Pointers",27.0%,Medium,1.95765,https://leetcode.com/problems/3sum
20,Valid Parentheses,"String, Stack",39.1%,Easy,9.57766,https://leetcode.com/problems/valid-parentheses
21,Merge Two Sorted Lists,Linked List,53.9%,Easy,1.84491,https://leetcode.com/problems/merge-two-sorted-lists
25,Reverse Nodes in k-Group,Linked List,42.5%,Hard,6.16997,https://leetcode.com/problems/reverse-nodes-in-k-group
28,Implement strStr(),"Two Pointers, String",34.6%,Easy,2.3562,https://leetcode.com/problems/implement-strstr
33,Search in Rotated Sorted Array,"Array, Binary Search",34.7%,Medium,2.85713,https://leetcode.com/problems/search-in-rotated-sorted-array
42,Trapping Rain Water,"Array, Two Pointers, Stack",49.2%,Hard,0.809926,https://leetcode.com/problems/trapping-rain-water
46,Permutations,Backtracking,64.0%,Medium,3.60832,https://leetcode.com/problems/permutations
49,Group Anagrams,"Hash Table, String",57.3%,Medium,0.842288,https://leetcode.com/problems/group-anagrams
50,"Pow(x, n)","Math, Binary Search",30.5%,Medium,3.17481,https://leetcode.com/problems/powx-n
53,Maximum Subarray,"Array, Divide and Conquer, Dynamic Programming",46.7%,Easy,5.86601,https://leetcode.com/problems/maximum-subarray
54,Spiral Matrix,Array,34.3%,Medium,16.0685,https://leetcode.com/problems/spiral-matrix
56,Merge Intervals,"Array, Sort",39.5%,Medium,14.8933,https://leetcode.com/problems/merge-intervals
