Id,Title,Tags,Acceptance,Difficulty,Frequency,Link
340,Longest Substring with At Most K Distinct Characters,"Hash Table, String, Sliding Window",44.3%,Hard,62.0185,https://leetcode.com/problems/longest-substring-with-at-most-k-distinct-characters
341,Flatten Nested List Iterator,"Stack, Design",53.1%,Medium,50.1404,https://leetcode.com/problems/flatten-nested-list-iterator
344,Reverse String,"Two Pointers, String",68.8%,Easy,4.12399,https://leetcode.com/problems/reverse-string
345,Reverse Vowels of a String,"Two Pointers, String",44.3%,Easy,6.42783,https://leetcode.com/problems/reverse-vowels-of-a-string
346,Moving Average from Data Stream,"Design, Queue",71.3%,Easy,25.442,https://leetcode.com/problems/moving-average-from-data-stream
347,Top K Frequent Elements,"Hash Table, Heap",61.4%,Medium,38.8185,https://leetcode.com/problems/top-k-frequent-elements
348,Design Tic-Tac-Toe,Design,54.6%,Medium,43.4251,https://leetcode.com/problems/design-tic-tac-toe
349,Intersection of Two Arrays,"Hash Table, Two Pointers, Binary Search, Sort",62.9%,Easy,61.7304,https://leetcode.com/problems/intersection-of-two-arrays
350,Intersection of Two Arrays II,"Hash Table, Two Pointers, Binary Search, Sort",51.5%,Easy,46.4324,https://leetcode.com/problems/intersection-of-two-arrays-ii
352,Data Stream as Disjoint Intervals,"Binary Search, Ordered Map",47.6%,Hard,7.20597,https://leetcode.com/problems/data-stream-as-disjoint-intervals
353,Design Snake Game,"Design, Queue",34.4%,Medium,1.05808,https://leetcode.com/problems/design-snake-game
358,Rearrange String k Distance Apart,"Hash Table, Heap, Greedy",35.1%,Hard,42.2629,https://leetcode.com/problems/rearrange-string-k-distance-apart
360,Sort Transformed Array,"Math, Two Pointers, Sort",49.0%,Medium,43.303,https://leetcode.com/problems/sort-transformed-array
363,Max Sum of Rectangle No Larger Than K,"Binary Search, Dynamic Programming, Queue",37.5%,Hard,8.39996,https://leetcode.com/problems/max-sum-of-rectangle-no-larger-than-k
364,Nested List Weight Sum II,Depth-first Search,62.8%,Medium,15.2263,https://leetcode.com/problems/nested-list-weight-sum-ii
371,Sum of Two Integers,Bit Manipulation,50.7%,Medium,4.18563,https://leetcode.com/problems/sum-of-two-integers
373,Find K Pairs with Smallest Sums,Heap,36.9%,Medium,2.67756,https://leetcode.com/problems/find-k-pairs-with-smallest-sums
376,Wiggle Subsequence,"Dynamic Programming, Greedy",39.7%,Medium,0.676183,https://leetcode.com/problems/wiggle-subsequence
377,Combination Sum IV,Dynamic Programming,45.4%,Medium,4.69562,https://leetcode.com/problems/combination-sum-iv
378,Kth Smallest Element in a Sorted Matrix,"Binary Search, Heap",54.6%,Medium,27.8874,https://leetcode.com/problems/kth-smallest-element-in-a-sorted-matrix
380,Insert Delete GetRandom O(1),"Array, Hash Table, Design",47.7%,Medium,40.0194,https://leetcode.com/problems/insert-delete-getrandom-o1
381,Insert Delete GetRandom O(1) - Duplicates allowed,"Array, Hash Table, Design",34.2%,Hard,32.9253,https://leetcode.com/problems/insert-delete-getrandom-o1-duplicates-allowed
382,Linked List Random Node,Reservoir Sampling,52.2%,Medium,4.93133,https://leetcode.com/problems/linked-list-random-node
384,Shuffle an Array,,52.9%,Medium,5.9078,https://leetcode.com/problems/shuffle-an-array
387,First Unique Character in a String,"Hash Table, String",53.4%,Easy,13.8154,https://leetcode.com/problems/first-unique-character-in-a-string
388,Longest Absolute File Path,,41.8%,Medium,8.24051,https://leetcode.com/problems/longest-absolute-file-path
392,Is Subsequence,"Binary Search, Dynamic Programming, Greedy",49.2%,Easy,7.07237,https://leetcode.com/problems/is-subsequence
393,UTF-8 Validation,Bit Manipulation,37.6%,Medium,28.7062,https://leetcode.com/problems/utf-8-validation
394,Decode String,"Stack, Depth-first Search",50.4%,Medium,26.4685,https://leetcode.com/problems/decode-string
395,Longest Substring with At Least K Repeating Characters,,41.5%,Medium,13.0594,https://leetcode.com/problems/longest-substring-with-at-least-k-repeating-characters
398,Random Pick Index,Reservoir Sampling,56.3%,Medium,49.4072,https://leetcode.com/problems/random-pick-index
399,Evaluate Division,"Union Find, Graph",51.9%,Medium,18.4939,https://leetcode.com/problems/evaluate-division
400,Nth Digit,Math,31.9%,Medium,17.2071,https://leetcode.com/problems/nth-digit
402,Remove K Digits,"Stack, Greedy",28.4%,Medium,1.5999,https://leetcode.com/problems/remove-k-digits
403,Frog Jump,Dynamic Programming,40.0%,Hard,21.3686,https://leetcode.com/problems/frog-jump
404,Sum of Left Leaves,Tree,52.0%,Easy,0.0780552,https://leetcode.com/problems/sum-of-left-leaves
405,Convert a Number to Hexadecimal,Bit Manipulation,44.0%,Easy,12.8824,https://leetcode.com/problems/convert-a-number-to-hexadecimal
406,Queue Reconstruction by Height,Greedy,67.0%,Medium,1.30687,https://leetcode.com/problems/queue-reconstruction-by-height
407,Trapping Rain Water II,"Heap, Breadth-first Search",42.6%,Hard,6.98575,https://leetcode.com/problems/trapping-rain-water-ii
408,Valid Word Abbreviation,String,30.7%,Easy,25.8591,https://leetcode.com/problems/valid-word-abbreviation
410,Split Array Largest Sum,"Binary Search, Dynamic Programming",44.8%,Hard,4.26225,https://leetcode.com/problems/split-array-largest-sum
413,Arithmetic Slices,"Math, Dynamic Programming",58.0%,Medium,2.90205,https://leetcode.com/problems/arithmetic-slices
414,Third Maximum Number,Array,30.5%,Easy,4.19536,https://leetcode.com/problems/third-maximum-number
415,Add Strings,String,47.7%,Easy,68.1964,https://leetcode.com/problems/add-strings
416,Partition Equal Subset Sum,Dynamic Programming,43.9%,Medium,24.4152,https://leetcode.com/problems/partition-equal-subset-sum
417,Pacific Atlantic Water Flow,"Depth-first Search, Breadth-first Search",41.4%,Medium,3.69137,https://leetcode.com/problems/pacific-atlantic-water-flow
419,Battleships in a Board,,70.2%,Medium,37.1121,https://leetcode.com/problems/battleships-in-a-board
424,Longest Repeating Character Replacement,"Two Pointers, Sliding Window",47.2%,Medium,0.304268,https://leetcode.com/problems/longest-repeating-character-replacement
426,Convert Binary Search Tree to Sorted Doubly Linked List,"Linked List, Divide and Conquer, Tree",59.4%,Medium,73.3726,https://leetcode.com/problems/convert-binary-search-tree-to-sorted-doubly-linked-list
428,Serialize and Deserialize N-ary Tree,Tree,59.6%,Hard,14.7899,https://leetcode.com/problems/serialize-and-deserialize-n-ary-tree
430,Flatten a Multilevel Doubly Linked List,"Linked List, Depth-first Search",55.6%,Medium,18.7166,https://leetcode.com/problems/flatten-a-multilevel-doubly-linked-list
432,All O`one Data Structure,Design,32.5%,Hard,29.4837,https://leetcode.com/problems/all-oone-data-structure
435,Non-overlapping Intervals,Greedy,43.4%,Medium,5.0085,https://leetcode.com/problems/non-overlapping-intervals
437,Path Sum III,Tree,47.3%,Medium,1.35005,https://leetcode.com/problems/path-sum-iii
438,Find All Anagrams in a String,Hash Table,43.6%,Medium,68.5847,https://leetcode.com/problems/find-all-anagrams-in-a-string
442,Find All Duplicates in an Array,Array,67.9%,Medium,3.08457,https://leetcode.com/problems/find-all-duplicates-in-an-array
443,String Compression,String,41.5%,Easy,8.41217,https://leetcode.com/problems/string-compression
445,Add Two Numbers II,Linked List,54.8%,Medium,10.8148,https://leetcode.com/problems/add-two-numbers-ii
449,Serialize and Deserialize BST,Tree,52.3%,Medium,38.5703,https://leetcode.com/problems/serialize-and-deserialize-bst
450,Delete Node in a BST,Tree,44.3%,Medium,0.826316,https://leetcode.com/problems/delete-node-in-a-bst
451,Sort Characters By Frequency,"Hash Table, Heap",63.2%,Medium,0.232339,https://leetcode.com/problems/sort-characters-by-frequency
452,Minimum Number of Arrows to Burst Balloons,Greedy,49.7%,Medium,22.0892,https://leetcode.com/problems/minimum-number-of-arrows-to-burst-balloons
461,Hamming Distance,Bit Manipulation,72.9%,Easy,3.39187,https://leetcode.com/problems/hamming-distance
463,Island Perimeter,Hash Table,65.8%,Easy,43.6694,https://leetcode.com/problems/island-perimeter
468,Validate IP Address,String,24.2%,Medium,25.5976,https://leetcode.com/problems/validate-ip-address
472,Concatenated Words,"Dynamic Programming, Depth-first Search, Trie",44.1%,Hard,0.938452,https://leetcode.com/problems/concatenated-words
477,Total Hamming Distance,Bit Manipulation,50.5%,Medium,30.2768,https://leetcode.com/problems/total-hamming-distance
480,Sliding Window Median,Sliding Window,37.5%,Hard,19.1346,https://leetcode.com/problems/sliding-window-median
489,Robot Room Cleaner,Depth-first Search,70.8%,Hard,10.826,https://leetcode.com/problems/robot-room-cleaner
490,The Maze,"Depth-first Search, Breadth-first Search",52.1%,Medium,8.26139,https://leetcode.com/problems/the-maze
491,Increasing Subsequences,Depth-first Search,46.4%,Medium,7.4923,https://leetcode.com/problems/increasing-subsequences
494,Target Sum,"Dynamic Programming, Depth-first Search",46.1%,Medium,33.3774,https://leetcode.com/problems/target-sum
496,Next Greater Element I,Stack,64.2%,Easy,2.51658,https://leetcode.com/problems/next-greater-element-i
498,Diagonal Traverse,,48.4%,Medium,32.8493,https://leetcode.com/problems/diagonal-traverse
503,Next Greater Element II,Stack,56.8%,Medium,3.45447,https://leetcode.com/problems/next-greater-element-ii
505,The Maze II,"Depth-first Search, Breadth-first Search",47.8%,Medium,3.86217,https://leetcode.com/problems/the-maze-ii
509,Fibonacci Number,Array,67.2%,Easy,0.983378,https://leetcode.com/problems/fibonacci-number
515,Find Largest Value in Each Tree Row,"Tree, Depth-first Search, Breadth-first Search",61.3%,Medium,9.375,https://leetcode.com/problems/find-largest-value-in-each-tree-row
516,Longest Palindromic Subsequence,Dynamic Programming,53.6%,Medium,3.84876,https://leetcode.com/problems/longest-palindromic-subsequence
518,Coin Change 2,,50.4%,Medium,11.2331,https://leetcode.com/problems/coin-change-2
523,Continuous Subarray Sum,"Math, Dynamic Programming",24.6%,Medium,65.3436,https://leetcode.com/problems/continuous-subarray-sum
525,Contiguous Array,Hash Table,42.9%,Medium,4.91064,https://leetcode.com/problems/contiguous-array
528,Random Pick with Weight,"Binary Search, Random",44.1%,Medium,41.398,https://leetcode.com/problems/random-pick-with-weight
529,Minesweeper,"Depth-first Search, Breadth-first Search",59.4%,Medium,20.3643,https://leetcode.com/problems/minesweeper
535,Encode and Decode TinyURL,"Hash Table, Math",80.0%,Medium,2.82928,https://leetcode.com/problems/encode-and-decode-tinyurl
536,Construct Binary Tree from String,"String, Tree",48.5%,Medium,24.2674,https://leetcode.com/problems/construct-binary-tree-from-string
540,Single Element in a Sorted Array,,57.9%,Medium,18.5321,https://leetcode.com/problems/single-element-in-a-sorted-array
543,Diameter of Binary Tree,Tree,48.6%,Easy,65.336,https://leetcode.com/problems/diameter-of-binary-tree
547,Friend Circles,"Depth-first Search, Union Find",58.9%,Medium,6.47233,https://leetcode.com/problems/friend-circles
548,Split Array with Equal Sum,Array,46.7%,Medium,18.3267,https://leetcode.com/problems/split-array-with-equal-sum
549,Binary Tree Longest Consecutive Sequence II,Tree,47.0%,Medium,20.8888,https://leetcode.com/problems/binary-tree-longest-consecutive-sequence-ii
550,Game Play Analysis IV,,45.7%,Medium,1.19878,https://leetcode.com/problems/game-play-analysis-iv
554,Brick Wall,Hash Table,50.1%,Medium,15.6186,https://leetcode.com/problems/brick-wall
556,Next Greater Element III,String,31.8%,Medium,12.1848,https://leetcode.com/problems/next-greater-element-iii
560,Subarray Sum Equals K,"Array, Hash Table",43.8%,Medium,82.0939,https://leetcode.com/problems/subarray-sum-equals-k
564,Find the Closest Palindrome,String,19.8%,Hard,6.80925,https://leetcode.com/problems/find-the-closest-palindrome
567,Permutation in String,"Two Pointers, Sliding Window",44.4%,Medium,29.2919,https://leetcode.com/problems/permutation-in-string
568,Maximum Vacation Days,Dynamic Programming,41.0%,Hard,21.7371,https://leetcode.com/problems/maximum-vacation-days
572,Subtree of Another Tree,Tree,44.2%,Easy,2.97774,https://leetcode.com/problems/subtree-of-another-tree
578,Get Highest Answer Rate Question,,39.7%,Medium,3.22272,https://leetcode.com/problems/get-highest-answer-rate-question
593,Valid Square,Math,43.2%,Medium,5.42412,https://leetcode.com/problems/valid-square
597,Friend Requests I: Overall Acceptance Rate,,41.1%,Easy,36.7137,https://leetcode.com/problems/friend-requests-i-overall-acceptance-rate
602,Friend Requests II: Who Has the Most Friends,,54.1%,Medium,30.5366,https://leetcode.com/problems/friend-requests-ii-who-has-the-most-friends
605,Can Place Flowers,Array,31.5%,Easy,1.52769,https://leetcode.com/problems/can-place-flowers
609,Find Duplicate File in System,"Hash Table, String",59.8%,Medium,3.92933,https://leetcode.com/problems/find-duplicate-file-in-system
611,Valid Triangle Number,Array,48.5%,Medium,0.663738,https://leetcode.com/problems/valid-triangle-number
614,Second Degree Follower,,30.6%,Medium,11.7909,https://leetcode.com/problems/second-degree-follower
616,Add Bold Tag in String,String,43.3%,Medium,18.7298,https://leetcode.com/problems/add-bold-tag-in-string
621,Task Scheduler,"Array, Greedy, Queue",50.4%,Medium,86.9908,https://leetcode.com/problems/task-scheduler
622,Design Circular Queue,"Design, Queue",44.1%,Medium,23.6893,https://leetcode.com/problems/design-circular-queue
628,Maximum Product of Three Numbers,"Array, Math",47.1%,Easy,1.71631,https://leetcode.com/problems/maximum-product-of-three-numbers
632,Smallest Range Covering Elements from K Lists,"Hash Table, Two Pointers, String",52.7%,Hard,31.91,https://leetcode.com/problems/smallest-range-covering-elements-from-k-lists
