Id,Title,Tags,Acceptance,Difficulty,Frequency,Link
3,Longest Substring Without Repeating Characters,"Hash Table, Two Pointers, String, Sliding Window",30.5%,Medium,2.03967,https://leetcode.com/problems/longest-substring-without-repeating-characters
17,Letter Combinations of a Phone Number,"String, Backtracking",47.1%,Medium,48.3048,https://leetcode.com/problems/letter-combinations-of-a-phone-number
20,Valid Parentheses,"String, Stack",39.1%,Easy,18.7229,https://leetcode.com/problems/valid-parentheses
21,Merge Two Sorted Lists,Linked List,53.9%,Easy,1.8568,https://leetcode.com/problems/merge-two-sorted-lists
22,Generate Parentheses,"String, Backtracking",63.1%,Medium,0.963074,https://leetcode.com/problems/generate-parentheses
23,Merge k Sorted Lists,"Linked List, Divide and Conquer, Heap",40.6%,Hard,22.1787,https://leetcode.com/problems/merge-k-sorted-lists
31,Next Permutation,Array,32.7%,Medium,7.8409,https://leetcode.com/problems/next-permutation
39,Combination Sum,"Array, Backtracking",56.5%,Medium,1.29821,https://leetcode.com/problems/combination-sum
46,Permutations,Backtracking,64.0%,Medium,3.64731,https://leetcode.com/problems/permutations
53,Maximum Subarray,"Array, Divide and Conquer, Dynamic Programming",46.7%,Easy,4.00667,https://leetcode.com/problems/maximum-subarray
56,Merge Intervals,"Array, Sort",39.5%,Medium,0.731459,https://leetcode.com/problems/merge-intervals
72,Edit Distance,"String, Dynamic Programming",45.1%,Hard,2.19597,https://leetcode.com/problems/edit-distance
78,Subsets,"Array, Backtracking, Bit Manipulation",62.5%,Medium,2.46994,https://leetcode.com/problems/subsets
98,Validate Binary Search Tree,"Tree, Depth-first Search",27.9%,Medium,12.7781,https://leetcode.com/problems/validate-binary-search-tree
101,Symmetric Tree,"Tree, Depth-first Search, Breadth-first Search",47.1%,Easy,4.81003,https://leetcode.com/problems/symmetric-tree
102,Binary Tree Level Order Traversal,"Tree, Breadth-first Search",54.9%,Medium,1.82591,https://leetcode.com/problems/binary-tree-level-order-traversal
121,Best Time to Buy and Sell Stock,"Array, Dynamic Programming",50.6%,Easy,1.03009,https://leetcode.com/problems/best-time-to-buy-and-sell-stock
123,Best Time to Buy and Sell Stock III,"Array, Dynamic Programming",38.6%,Hard,5.14922,https://leetcode.com/problems/best-time-to-buy-and-sell-stock-iii
128,Longest Consecutive Sequence,"Array, Union Find",45.3%,Hard,1.9562,https://leetcode.com/problems/longest-consecutive-sequence
136,Single Number,"Hash Table, Bit Manipulation",65.7%,Easy,1.44993,https://leetcode.com/problems/single-number
150,Evaluate Reverse Polish Notation,Stack,36.6%,Medium,7.4215,https://leetcode.com/problems/evaluate-reverse-polish-notation
173,Binary Search Tree Iterator,"Stack, Tree, Design",57.1%,Medium,4.47654,https://leetcode.com/problems/binary-search-tree-iterator
199,Binary Tree Right Side View,"Tree, Depth-first Search, Breadth-first Search",54.4%,Medium,5.10366,https://leetcode.com/problems/binary-tree-right-side-view
200,Number of Islands,"Depth-first Search, Breadth-first Search, Union Find",47.1%,Medium,14.8237,https://leetcode.com/problems/number-of-islands
