Id,Title,Tags,Acceptance,Difficulty,Frequency,Link
244,Shortest Word Distance II,"Hash Table, Design",52.5%,Medium,25.4814,https://leetcode.com/problems/shortest-word-distance-ii
249,Group Shifted Strings,"Hash Table, String",55.7%,Medium,5.01725,https://leetcode.com/problems/group-shifted-strings
251,Flatten 2D Vector,Design,45.8%,Medium,24.7632,https://leetcode.com/problems/flatten-2d-vector
253,Meeting Rooms II,"Heap, Greedy, Sort",45.8%,Medium,49.4042,https://leetcode.com/problems/meeting-rooms-ii
254,Factor Combinations,Backtracking,46.8%,Medium,34.5807,https://leetcode.com/problems/factor-combinations
255,Verify Preorder Sequence in Binary Search Tree,"Stack, Tree",45.7%,Medium,3.10654,https://leetcode.com/problems/verify-preorder-sequence-in-binary-search-tree
262,Trips and Users,,33.2%,Hard,71.9561,https://leetcode.com/problems/trips-and-users
264,Ugly Number II,"Math, Dynamic Programming, Heap",42.2%,Medium,1.36874,https://leetcode.com/problems/ugly-number-ii
266,Palindrome Permutation,Hash Table,62.0%,Easy,2.93055,https://leetcode.com/problems/palindrome-permutation
267,Palindrome Permutation II,Backtracking,36.5%,Medium,64.6185,https://leetcode.com/problems/palindrome-permutation-ii
269,Alien Dictionary,"Graph, Topological Sort",33.3%,Hard,34.4784,https://leetcode.com/problems/alien-dictionary
273,Integer to English Words,"Math, String",27.2%,Hard,25.6737,https://leetcode.com/problems/integer-to-english-words
277,Find the Celebrity,Array,42.1%,Medium,1.81912,https://leetcode.com/problems/find-the-celebrity
278,First Bad Version,Binary Search,36.0%,Easy,0.655663,https://leetcode.com/problems/first-bad-version
279,Perfect Squares,"Math, Dynamic Programming, Breadth-first Search",47.6%,Medium,11.007,https://leetcode.com/problems/perfect-squares
282,Expression Add Operators,Divide and Conquer,35.7%,Hard,14.1666,https://leetcode.com/problems/expression-add-operators
283,Move Zeroes,"Array, Two Pointers",58.0%,Easy,5.69737,https://leetcode.com/problems/move-zeroes
286,Walls and Gates,Breadth-first Search,54.9%,Medium,38.6966,https://leetcode.com/problems/walls-and-gates
289,Game of Life,Array,54.9%,Medium,13.0061,https://leetcode.com/problems/game-of-life
290,Word Pattern,Hash Table,37.1%,Easy,7.47987,https://leetcode.com/problems/word-pattern
291,Word Pattern II,Backtracking,43.5%,Hard,95.1755,https://leetcode.com/problems/word-pattern-ii
295,Find Median from Data Stream,"Heap, Design",44.8%,Hard,11.9635,https://leetcode.com/problems/find-median-from-data-stream
297,Serialize and Deserialize Binary Tree,"Tree, Design",47.8%,Hard,53.4933,https://leetcode.com/problems/serialize-and-deserialize-binary-tree
298,Binary Tree Longest Consecutive Sequence,Tree,47.3%,Medium,2.20016,https://leetcode.com/problems/binary-tree-longest-consecutive-sequence
299,Bulls and Cows,Hash Table,42.5%,Easy,0.519921,https://leetcode.com/problems/bulls-and-cows
300,Longest Increasing Subsequence,"Binary Search, Dynamic Programming",42.7%,Medium,1.83399,https://leetcode.com/problems/longest-increasing-subsequence
301,Remove Invalid Parentheses,"Depth-first Search, Breadth-first Search",43.5%,Hard,14.3843,https://leetcode.com/problems/remove-invalid-parentheses
305,Number of Islands II,Union Find,40.0%,Hard,88.0156,https://leetcode.com/problems/number-of-islands-ii
311,Sparse Matrix Multiplication,Hash Table,62.2%,Medium,9.83637,https://leetcode.com/problems/sparse-matrix-multiplication
315,Count of Smaller Numbers After Self,"Binary Search, Divide and Conquer, Sort, Binary Indexed Tree, Segment Tree",41.7%,Hard,10.8874,https://leetcode.com/problems/count-of-smaller-numbers-after-self
317,Shortest Distance from All Buildings,Breadth-first Search,41.7%,Hard,4.50013,https://leetcode.com/problems/shortest-distance-from-all-buildings
322,Coin Change,Dynamic Programming,35.8%,Medium,3.72013,https://leetcode.com/problems/coin-change
329,Longest Increasing Path in a Matrix,"Depth-first Search, Topological Sort, Memoization",43.6%,Hard,27.3554,https://leetcode.com/problems/longest-increasing-path-in-a-matrix
332,Reconstruct Itinerary,"Depth-first Search, Graph",36.9%,Medium,82.3753,https://leetcode.com/problems/reconstruct-itinerary
334,Increasing Triplet Subsequence,,40.0%,Medium,3.05139,https://leetcode.com/problems/increasing-triplet-subsequence
336,Palindrome Pairs,"Hash Table, String, Trie",33.8%,Hard,33.3022,https://leetcode.com/problems/palindrome-pairs
337,House Robber III,"Tree, Depth-first Search",50.7%,Medium,2.90187,https://leetcode.com/problems/house-robber-iii
338,Counting Bits,"Dynamic Programming, Bit Manipulation",69.7%,Medium,2.12523,https://leetcode.com/problems/counting-bits
339,Nested List Weight Sum,Depth-first Search,74.2%,Easy,0.829868,https://leetcode.com/problems/nested-list-weight-sum
340,Longest Substring with At Most K Distinct Characters,"Hash Table, String, Sliding Window",44.3%,Hard,4.19935,https://leetcode.com/problems/longest-substring-with-at-most-k-distinct-characters
341,Flatten Nested List Iterator,"Stack, Design",53.1%,Medium,78.1469,https://leetcode.com/problems/flatten-nested-list-iterator
344,Reverse String,"Two Pointers, String",68.8%,Easy,1.56256,https://leetcode.com/problems/reverse-string
346,Moving Average from Data Stream,"Design, Queue",71.3%,Easy,13.712,https://leetcode.com/problems/moving-average-from-data-stream
347,Top K Frequent Elements,"Hash Table, Heap",61.4%,Medium,8.5005,https://leetcode.com/problems/top-k-frequent-elements
348,Design Tic-Tac-Toe,Design,54.6%,Medium,7.99259,https://leetcode.com/problems/design-tic-tac-toe
349,Intersection of Two Arrays,"Hash Table, Two Pointers, Binary Search, Sort",62.9%,Easy,0.242106,https://leetcode.com/problems/intersection-of-two-arrays
350,Intersection of Two Arrays II,"Hash Table, Two Pointers, Binary Search, Sort",51.5%,Easy,0.674089,https://leetcode.com/problems/intersection-of-two-arrays-ii
353,Design Snake Game,"Design, Queue",34.4%,Medium,15.234,https://leetcode.com/problems/design-snake-game
359,Logger Rate Limiter,"Hash Table, Design",70.9%,Easy,44.5797,https://leetcode.com/problems/logger-rate-limiter
361,Bomb Enemy,Dynamic Programming,46.1%,Medium,38.4828,https://leetcode.com/problems/bomb-enemy
362,Design Hit Counter,Design,63.9%,Medium,12.2562,https://leetcode.com/problems/design-hit-counter
365,Water and Jug Problem,Math,30.6%,Medium,38.4249,https://leetcode.com/problems/water-and-jug-problem
373,Find K Pairs with Smallest Sums,Heap,36.9%,Medium,0.0,https://leetcode.com/problems/find-k-pairs-with-smallest-sums
376,Wiggle Subsequence,"Dynamic Programming, Greedy",39.7%,Medium,2.89293,https://leetcode.com/problems/wiggle-subsequence
378,Kth Smallest Element in a Sorted Matrix,"Binary Search, Heap",54.6%,Medium,2.2901,https://leetcode.com/problems/kth-smallest-element-in-a-sorted-matrix
380,Insert Delete GetRandom O(1),"Array, Hash Table, Design",47.7%,Medium,49.6148,https://leetcode.com/problems/insert-delete-getrandom-o1
381,Insert Delete GetRandom O(1) - Duplicates allowed,"Array, Hash Table, Design",34.2%,Hard,34.3653,https://leetcode.com/problems/insert-delete-getrandom-o1-duplicates-allowed
387,First Unique Character in a String,"Hash Table, String",53.4%,Easy,1.16721,https://leetcode.com/problems/first-unique-character-in-a-string
388,Longest Absolute File Path,,41.8%,Medium,19.762,https://leetcode.com/problems/longest-absolute-file-path
391,Perfect Rectangle,Line Sweep,30.4%,Hard,3.6386,https://leetcode.com/problems/perfect-rectangle
395,Longest Substring with At Least K Repeating Characters,,41.5%,Medium,5.12294,https://leetcode.com/problems/longest-substring-with-at-least-k-repeating-characters
399,Evaluate Division,"Union Find, Graph",51.9%,Medium,9.96392,https://leetcode.com/problems/evaluate-division
402,Remove K Digits,"Stack, Greedy",28.4%,Medium,1.1524,https://leetcode.com/problems/remove-k-digits
410,Split Array Largest Sum,"Binary Search, Dynamic Programming",44.8%,Hard,0.755272,https://leetcode.com/problems/split-array-largest-sum
416,Partition Equal Subset Sum,Dynamic Programming,43.9%,Medium,2.30711,https://leetcode.com/problems/partition-equal-subset-sum
420,Strong Password Checker,,13.7%,Hard,5.75799,https://leetcode.com/problems/strong-password-checker
426,Convert Binary Search Tree to Sorted Doubly Linked List,"Linked List, Divide and Conquer, Tree",59.4%,Medium,0.780044,https://leetcode.com/problems/convert-binary-search-tree-to-sorted-doubly-linked-list
427,Construct Quad Tree,,61.5%,Medium,100.0,https://leetcode.com/problems/construct-quad-tree
428,Serialize and Deserialize N-ary Tree,Tree,59.6%,Hard,49.6899,https://leetcode.com/problems/serialize-and-deserialize-n-ary-tree
430,Flatten a Multilevel Doubly Linked List,"Linked List, Depth-first Search",55.6%,Medium,5.94165,https://leetcode.com/problems/flatten-a-multilevel-doubly-linked-list
432,All O`one Data Structure,Design,32.5%,Hard,9.03028,https://leetcode.com/problems/all-oone-data-structure
437,Path Sum III,Tree,47.3%,Medium,0.401077,https://leetcode.com/problems/path-sum-iii
438,Find All Anagrams in a String,Hash Table,43.6%,Medium,5.55624,https://leetcode.com/problems/find-all-anagrams-in-a-string
445,Add Two Numbers II,Linked List,54.8%,Medium,7.26924,https://leetcode.com/problems/add-two-numbers-ii
449,Serialize and Deserialize BST,Tree,52.3%,Medium,6.9773,https://leetcode.com/problems/serialize-and-deserialize-bst
450,Delete Node in a BST,Tree,44.3%,Medium,1.23715,https://leetcode.com/problems/delete-node-in-a-bst
451,Sort Characters By Frequency,"Hash Table, Heap",63.2%,Medium,9.8497,https://leetcode.com/problems/sort-characters-by-frequency
460,LFU Cache,Design,34.5%,Hard,3.82212,https://leetcode.com/problems/lfu-cache
465,Optimal Account Balancing,,46.9%,Hard,78.1314,https://leetcode.com/problems/optimal-account-balancing
468,Validate IP Address,String,24.2%,Medium,2.17514,https://leetcode.com/problems/validate-ip-address
486,Predict the Winner,"Dynamic Programming, Minimax",48.0%,Medium,4.61119,https://leetcode.com/problems/predict-the-winner
490,The Maze,"Depth-first Search, Breadth-first Search",52.1%,Medium,1.9361,https://leetcode.com/problems/the-maze
493,Reverse Pairs,"Binary Search, Divide and Conquer, Sort, Binary Indexed Tree, Segment Tree",25.3%,Hard,9.73206,https://leetcode.com/problems/reverse-pairs
516,Longest Palindromic Subsequence,Dynamic Programming,53.6%,Medium,0.40971,https://leetcode.com/problems/longest-palindromic-subsequence
518,Coin Change 2,,50.4%,Medium,6.14334,https://leetcode.com/problems/coin-change-2
527,Word Abbreviation,"String, Sort",54.6%,Hard,12.3153,https://leetcode.com/problems/word-abbreviation
528,Random Pick with Weight,"Binary Search, Random",44.1%,Medium,33.1814,https://leetcode.com/problems/random-pick-with-weight
529,Minesweeper,"Depth-first Search, Breadth-first Search",59.4%,Medium,90.351,https://leetcode.com/problems/minesweeper
535,Encode and Decode TinyURL,"Hash Table, Math",80.0%,Medium,25.38,https://leetcode.com/problems/encode-and-decode-tinyurl
542,01 Matrix,"Depth-first Search, Breadth-first Search",40.0%,Medium,9.63081,https://leetcode.com/problems/01-matrix
547,Friend Circles,"Depth-first Search, Union Find",58.9%,Medium,1.21505,https://leetcode.com/problems/friend-circles
552,Student Attendance Record II,Dynamic Programming,36.8%,Hard,12.1921,https://leetcode.com/problems/student-attendance-record-ii
560,Subarray Sum Equals K,"Array, Hash Table",43.8%,Medium,1.44739,https://leetcode.com/problems/subarray-sum-equals-k
564,Find the Closest Palindrome,String,19.8%,Hard,2.48465,https://leetcode.com/problems/find-the-closest-palindrome
567,Permutation in String,"Two Pointers, Sliding Window",44.4%,Medium,5.02601,https://leetcode.com/problems/permutation-in-string
581,Shortest Unsorted Continuous Subarray,Array,31.2%,Easy,0.39922,https://leetcode.com/problems/shortest-unsorted-continuous-subarray
591,Tag Validator,"String, Stack",34.4%,Hard,43.1806,https://leetcode.com/problems/tag-validator
601,Human Traffic of Stadium,,42.0%,Hard,1.86397,https://leetcode.com/problems/human-traffic-of-stadium
611,Valid Triangle Number,Array,48.5%,Medium,1.29108,https://leetcode.com/problems/valid-triangle-number
621,Task Scheduler,"Array, Greedy, Queue",50.4%,Medium,13.024,https://leetcode.com/problems/task-scheduler
628,Maximum Product of Three Numbers,"Array, Math",47.1%,Easy,2.17289,https://leetcode.com/problems/maximum-product-of-three-numbers
636,Exclusive Time of Functions,Stack,52.1%,Medium,35.3142,https://leetcode.com/problems/exclusive-time-of-functions
640,Solve the Equation,Math,42.2%,Medium,31.2096,https://leetcode.com/problems/solve-the-equation
642,Design Search Autocomplete System,"Design, Trie",45.0%,Hard,34.26,https://leetcode.com/problems/design-search-autocomplete-system
646,Maximum Length of Pair Chain,Dynamic Programming,52.1%,Medium,2.71848,https://leetcode.com/problems/maximum-length-of-pair-chain
647,Palindromic Substrings,"String, Dynamic Programming",60.9%,Medium,3.40658,https://leetcode.com/problems/palindromic-substrings
648,Replace Words,"Hash Table, Trie",56.9%,Medium,1.39091,https://leetcode.com/problems/replace-words
655,Print Binary Tree,Tree,55.1%,Medium,67.1316,https://leetcode.com/problems/print-binary-tree
658,Find K Closest Elements,Binary Search,41.0%,Medium,18.3921,https://leetcode.com/problems/find-k-closest-elements
662,Maximum Width of Binary Tree,Tree,40.7%,Medium,1.34828,https://leetcode.com/problems/maximum-width-of-binary-tree
668,Kth Smallest Number in Multiplication Table,Binary Search,46.1%,Hard,11.6067,https://leetcode.com/problems/kth-smallest-number-in-multiplication-table
670,Maximum Swap,"Array, Math",43.9%,Medium,1.47215,https://leetcode.com/problems/maximum-swap
671,Second Minimum Node In a Binary Tree,Tree,42.7%,Easy,1.01397,https://leetcode.com/problems/second-minimum-node-in-a-binary-tree
679,24 Game,Depth-first Search,46.5%,Hard,32.7128,https://leetcode.com/problems/24-game
