Id,Title,Tags,Acceptance,Difficulty,Frequency,Link
20,Valid Parentheses,"String, Stack",39.1%,Easy,50,https://leetcode.com/problems/valid-parentheses
529,Minesweeper,"Depth-first Search, Breadth-first Search",59.4%,Medium,100,https://leetcode.com/problems/minesweeper
