Id,Title,Tags,Acceptance,Difficulty,Frequency,Link
56,Merge Intervals,"Array, Sort",39.5%,Medium,1.1066,https://leetcode.com/problems/merge-intervals
393,UTF-8 Validation,Bit Manipulation,37.6%,Medium,100.0,https://leetcode.com/problems/utf-8-validation
539,Minimum Time Difference,String,51.7%,Medium,50.5533,https://leetcode.com/problems/minimum-time-difference
