Id,Title,Tags,Acceptance,Difficulty,Frequency,Link
210,Course Schedule II,"Depth-first Search, Breadth-first Search, Graph, Topological Sort",41.0%,Medium,0.304229,https://leetcode.com/problems/course-schedule-ii
239,Sliding Window Maximum,"Heap, Sliding Window",43.4%,Hard,1.86507,https://leetcode.com/problems/sliding-window-maximum
256,Paint House,Dynamic Programming,52.2%,Easy,73.457,https://leetcode.com/problems/paint-house
269,Alien Dictionary,"Graph, Topological Sort",33.3%,Hard,0.57747,https://leetcode.com/problems/alien-dictionary
295,Find Median from Data Stream,"Heap, Design",44.8%,Hard,2.52796,https://leetcode.com/problems/find-median-from-data-stream
307,Range Sum Query - Mutable,"Binary Indexed Tree, Segment Tree",35.0%,Medium,4.08159,https://leetcode.com/problems/range-sum-query-mutable
341,Flatten Nested List Iterator,"Stack, Design",53.1%,Medium,7.26828,https://leetcode.com/problems/flatten-nested-list-iterator
346,Moving Average from Data Stream,"Design, Queue",71.3%,Easy,0.784687,https://leetcode.com/problems/moving-average-from-data-stream
380,Insert Delete GetRandom O(1),"Array, Hash Table, Design",47.7%,Medium,2.59836,https://leetcode.com/problems/insert-delete-getrandom-o1
482,License Key Formatting,,43.0%,Easy,0.947878,https://leetcode.com/problems/license-key-formatting
490,The Maze,"Depth-first Search, Breadth-first Search",52.1%,Medium,0.452084,https://leetcode.com/problems/the-maze
496,Next Greater Element I,Stack,64.2%,Easy,1.04242,https://leetcode.com/problems/next-greater-element-i
528,Random Pick with Weight,"Binary Search, Random",44.1%,Medium,1.58257,https://leetcode.com/problems/random-pick-with-weight
532,K-diff Pairs in an Array,"Array, Two Pointers",31.7%,Easy,6.37644,https://leetcode.com/problems/k-diff-pairs-in-an-array
540,Single Element in a Sorted Array,,57.9%,Medium,0.984732,https://leetcode.com/problems/single-element-in-a-sorted-array
547,Friend Circles,"Depth-first Search, Union Find",58.9%,Medium,8.21221,https://leetcode.com/problems/friend-circles
635,Design Log Storage System,"String, Design",58.7%,Medium,100.0,https://leetcode.com/problems/design-log-storage-system
647,Palindromic Substrings,"String, Dynamic Programming",60.9%,Medium,2.53719,https://leetcode.com/problems/palindromic-substrings
706,Design HashMap,"Hash Table, Design",61.6%,Easy,4.25041,https://leetcode.com/problems/design-hashmap
716,Max Stack,Design,42.7%,Easy,1.92419,https://leetcode.com/problems/max-stack
767,Reorganize String,"String, Heap, Greedy, Sort",48.9%,Medium,1.8585,https://leetcode.com/problems/reorganize-string
780,Reaching Points,Math,29.6%,Hard,55.4647,https://leetcode.com/problems/reaching-points
814,Binary Tree Pruning,Tree,74.0%,Medium,1.47462,https://leetcode.com/problems/binary-tree-pruning
920,Number of Music Playlists,Dynamic Programming,46.7%,Hard,10.6836,https://leetcode.com/problems/number-of-music-playlists
945,Minimum Increment to Make Array Unique,Array,46.4%,Medium,12.4535,https://leetcode.com/problems/minimum-increment-to-make-array-unique
981,Time Based Key-Value Store,"Hash Table, Binary Search",53.1%,Medium,2.1922,https://leetcode.com/problems/time-based-key-value-store
1041,Robot Bounded In Circle,Math,50.3%,Medium,1.33491,https://leetcode.com/problems/robot-bounded-in-circle
1326,Minimum Number of Taps to Open to Water a Garden,"Dynamic Programming, Greedy",43.9%,Hard,9.55711,https://leetcode.com/problems/minimum-number-of-taps-to-open-to-water-a-garden
1348,Tweet Counts Per Frequency,Design,29.3%,Medium,16.5502,https://leetcode.com/problems/tweet-counts-per-frequency
